video_id,source_dataset,label,old_split,semantic_group_id,group_method,status,exclusion_reason,new_split,m1_cache_available,m3_cache_available
hockey_hockey_000267_2e13bcafb08a,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000786_c6dd7cd694f3,movies2,1,train,pcg_fe69c4748b00510f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000252_6eecc36bf452,hockey,0,train,pcg_7875c08b1f52b5c0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000830_31d05ba20220,movies2,1,train,pcg_5f6460bdc1e5ae39,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000667_2e1301d583e9,movies2,1,train,pcg_b73a05ba03d6733f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001711_ab1710fe6917,rwf2000,0,train,pcg_dfbbc420afbb20a1,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001772_2ffe54a69b03,surv_fight,0,train,pcg_e7fce89cd4513da3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001041_ef547681cdfc,movies2,0,train,pcg_8050eda95b720e29,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001648_c429f7c13864,rwf2000,0,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000450_996a77c0d9e4,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
rwf2000_rwf2000_001730_60e4deb5d46d,rwf2000,1,train,pcg_d7d3b751de05d0b6,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000121_dbd16ed88fba,hockey,1,train,pcg_ee9f63cba5de105c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001632_bbf7ecf30e07,rwf2000,1,train,pcg_97c2678a33065e39,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000768_5b9f6d2e2220,movies2,0,train,pcg_6494e0fe861a3ae0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001433_878fe9ce8923,movies2,0,train,pcg_652f8db19eaf9ed5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001863_e84023d019a1,surv_fight,1,train,pcg_cc47e26b8a7d0a7a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000116_787f73570c74,hockey,0,train,pcg_0a009104f3931c5f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001371_647562f25528,movies2,1,train,pcg_ac6e73ecbe426760,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000268_999ee26585f1,hockey,0,train,pcg_78b2d67d1a902a90,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001794_ae8c4f77e02b,rwf2000,1,train,pcg_063c5ed6ec6394f5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001472_d239f812e8a3,movies2,0,train,pcg_7bd0712dd531036c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000278_eab2dc2767d7,hockey,1,train,pcg_71acae9d3d405b48,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000611_3ab1a6472f7f,movies2,1,train,pcg_03fca7997425597b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001965_221644982fa9,surv_fight,1,train,pcg_2cbd2794c09fd6f8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000346_bbb9190d5a08,hockey,1,train,pcg_d972298c80d6f2f2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001243_574f9e590a31,movies2,0,train,pcg_d7659b07d9406525,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000989_3bf5b58ae3e4,movies2,0,train,pcg_fadf252b7711ff35,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000740_b82675d0661c,movies2,0,train,pcg_02932a0b17f3db9f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000272_09f5ce1b8392,hockey,1,train,pcg_67b53bd360c1cdc7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001346_253422fcc6fb,movies2,1,train,pcg_ed22543d44026d4d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000696_9158b5f5f494,movies2,0,train,pcg_b1b18487db8c9b05,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000048_48600e8df6f9,hockey,1,train,pcg_7e139c9a2bef60aa,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_000553_cb7733f10d43,movies2,0,train,pcg_bfd8d8baf4e893b4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000150_22b2886ba572,hockey,1,train,pcg_0ac2a336930b63bb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001708_31a55d56c452,rwf2000,1,train,pcg_2d7dffaa08b537b2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000933_91048cc37c16,movies2,0,train,pcg_036dc4ae1b61a339,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000426_f8d56f1e2d10,hockey,0,train,pcg_6227949c8c9f66a8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000240_2e2f2ea7dd83,hockey,1,train,pcg_e4155202ba405cb0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001123_d0d9e55673b6,movies2,1,train,pcg_14515173152ff0f7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
violent_flows_violent_flows_001541_b669fcb08308,violent_flows,0,train,pcg_82d3319773b6e016,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000449_75df0683b059,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000904_ffb92098403e,movies2,0,train,pcg_fd1605296d460e0c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000250_3e31e9ef861b,hockey,0,train,pcg_c050d879be653a69,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001467_9d210d8d2a83,movies2,1,train,pcg_e5888ddb580842bb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000173_c6abe7f9f6ea,hockey,0,train,pcg_51300860a76976dc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000491_e6ebbbead749,hockey,1,train,pcg_6270be417faa27de,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001865_f1b0f707124a,surv_fight,1,train,pcg_65f027dff387e7c2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000024_f6213542a556,hockey,0,train,pcg_275afa18ef8ed1ec,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000689_775dcdc7a6a4,movies2,0,train,pcg_a2a9f006b53581ca,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000271_84067ebaf1c4,hockey,1,train,pcg_cc9424d07e7cdc06,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000400_499245ebfd9b,hockey,1,train,pcg_46407f7eda2a54da,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000273_f57e459466d4,hockey,0,train,pcg_8139b9dd8ca8122a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001095_2b2ef8247bd8,movies2,0,train,pcg_196720b3f50c4e9b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000235_baccd7db15e6,hockey,1,train,pcg_dd9b576bf514e422,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001280_16d611d2cec4,movies2,1,train,pcg_ac17f89c104d7c1e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000603_21329c63b74b,movies2,0,train,pcg_b472bb57f0e2ab2f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000369_6c2ca10d0895,hockey,1,train,pcg_1725a481503eb8d7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000558_efc981ab140d,movies2,1,train,pcg_a339cd7afd2b8639,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000045_070c19ae3401,hockey,0,train,pcg_70d3d85ae3588d93,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000174_dc0cd7df8520,hockey,1,train,pcg_0a85badb7da200fb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001434_64afe63323c3,movies2,0,train,pcg_1be09327a34c29eb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000061_9cc1de89d332,hockey,0,train,pcg_9d56706d880fc897,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
violent_flows_violent_flows_001509_61d5506184f5,violent_flows,1,train,pcg_04c3fe4840bd4302,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001627_7f44c42913f0,rwf2000,0,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000108_85d904e3ee99,hockey,0,train,pcg_bb9fd39435e16abd,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001828_e34d76da2ee9,surv_fight,0,train,pcg_c5ebe48d1acf5ecb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000929_ffb272cd02eb,movies2,1,train,pcg_1a7fd97138cb052a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001234_f59536dd0b73,movies2,0,train,pcg_21cfcd65a45d9ee4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001132_839ac413ebcb,movies2,0,train,pcg_7b5d21dc8f58d619,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001358_8f2563f1f49c,movies2,0,train,pcg_8d91989cbec39863,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001207_83cf869326f0,movies2,1,train,pcg_a8cab17bca06ccad,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000825_fdb1a8593efd,movies2,1,train,pcg_c9ce77d17795286b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000171_dba8d15ea9a9,hockey,0,train,pcg_12084460137d53b9,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000748_ef4e4b2711f8,movies2,1,train,pcg_64969efa564db815,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000920_90fb28ba0ed5,movies2,1,train,pcg_7a4315dd622f561b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001381_5a1704f29d60,movies2,0,train,pcg_e4529607386336a2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000938_11f7b8e61caf,movies2,1,train,pcg_4a470509a0e68911,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000193_e21b8556d7d2,hockey,1,train,pcg_20f6eec0292bf0d8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001028_602552bc4020,movies2,0,train,pcg_72ae55bbb4cde61d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000742_ccc3b3cfc1de,movies2,0,train,pcg_3be4d451ebd68a71,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001896_556130ce310b,surv_fight,1,train,pcg_de39cf6adc577d67,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000813_944b1eea27b3,movies2,1,train,pcg_0a4257d55db3b6af,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001436_7873596103a8,movies2,0,train,pcg_5680422b58c02570,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001175_e6469a75073c,movies2,1,train,pcg_beda4f7400dfd745,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001902_274d7c5d84a4,surv_fight,1,train,pcg_dd98527ca094610b,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
